"calendarId","title","body","start","location","category","type","lat","lon"
"rladies-barcelona","Relaunch of R-Ladies Barcelona!","<i class='fa fa-users'></i>&emsp;28<br><br><p>¡Hemos resucitado! ¡Y estamos súper orgullosas de anunciar el primer Meetup de 2019!</p> <p>Este Meetup tendrá como objetivo tener un primer (o más bien segundo) contacto con la comunidad de R-Ladies Barcelona, para poder planear y organizar los siguientes encuentros. Por ese motivo también hemos...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/258328098/'><button class='button'>Event page</button></a>",2019-02-13 19:00:00,"Punt Multimèdia La Casa del Mig, Casa del Mig, (Parc de la Espanya Industrial), Carrer de Muntadas, 5, Barcelona, ES","time","past",41.3765144348145,2.14034104347229
"rladies-barcelona","Introduction to R programming + Version control with Git and RStudio","<i class='fa fa-users'></i>&emsp;30<br><br><p>Have you always wanted to learn R but never had the chance to do it by yourself? You learned R a long time ago and want to refresh your knowledge? You have some general idea of what is R and how to use some commands but want to have a solid base? This meetup is for all of you!</p> <p>If you are a...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/259892732/'><button class='button'>Event page</button></a>",2019-03-28 19:00:00,"Punt Multimèdia La Casa del Mig, Casa del Mig, (Parc de la Espanya Industrial), Carrer de Muntadas, 5, Barcelona, ES","time","past",41.3770065307617,2.14047002792358
"rladies-barcelona","Road to Data Sciece","<i class='fa fa-users'></i>&emsp;27<br><br><p>Welcome to this new season of R-Ladies Meetups!</p> <p>As a inaugural event, we welcome Judit Guimera, an invited R-Lady from London, who will guide is through the Road to Data Science.</p> <p>19:00 - Introduction to R-Ladies Barcelona<br/>19:15 - Road to Data Science, by Judit Guimera</p> <p>--&...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/264502318/'><button class='button'>Event page</button></a>",2019-09-16 19:00:00,"Punt Multimèdia La Casa del Mig, Casa del Mig, (Parc de la Espanya Industrial), Carrer de Muntadas, 5, Barcelona, ES","time","past",41.3765144348145,2.14034104347229
"rladies-barcelona","Improve your plots with ggplot2","<i class='fa fa-users'></i>&emsp;53<br><br><p>Are your R plots loking kind of sad? Do you want to upgrade your plotting skills? Then it is time to start using ggplot2!</p> <p>19:00 - 20:30: ""Improve your plots with ggplot2"" workshop by Mireia Ramos-Rodríguez<br/>20:30 - 21:00: Drinks &amp; Networking</p> <p>--&gt; Improve your plots with ggp...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/264920033/'><button class='button'>Event page</button></a>",2019-10-15 19:00:00,"PRBB Parc de Recerca Biomèdica de Barcelona, Carrer del Dr. Aiguader, 88, Barcelona, ES","time","past",41.3852462768555,2.19462895393372
"rladies-barcelona","Introduction to the Tidyverse","<i class='fa fa-users'></i>&emsp;48<br><br><p>The {tidyverse} contains a collection of packages providing a set of powerful tools for data wrangling and visualization.</p> <p>19:00 - 20:30: ""(Teeny-tiny) introduction to the Tidyverse"" workshop by Sarah Bonnin<br/>20:30 - 21:00: Drinks &amp; Networking (and pizza!)</p> <p>--&gt; Tidyverse<br/...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/265903175/'><button class='button'>Event page</button></a>",2019-11-14 19:00:00,"Punt Multimèdia La Casa del Mig, Casa del Mig, (Parc de la Espanya Industrial), Carrer de Muntadas, 5, Barcelona, ES","time","past",41.3765144348145,2.14034104347229
"rladies-barcelona","Introduction to RMarkdown and friends","<i class='fa fa-users'></i>&emsp;35<br><br><p>Rmarkdown is a file format &amp; package for making dynamic documents and automatic reports with R.</p> <p>19:00 - 19:30: ""R Markdown"" short workshop by Sarah Bonnin<br/>19:30 - 20:30: Short talks of {rmarkdown} related packages, such as: {bookdown}, {pkdown}, {blogdown} or {xaringan}.<br/>20:30 ...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/266783453/'><button class='button'>Event page</button></a>",2019-12-12 19:00:00,"Talent Garden Barcelona Sarrià-Sant Gervasi, Carrer de Muntaner, 239, Barcelona, ES","time","past",41.3948745727539,2.1481819152832
"rladies-barcelona","Sanofi and Data Science: Forecasting, what and how","<i class='fa fa-users'></i>&emsp;40<br><br><p>In this talk we will explore what it’s like to be a Statistical Forecaster at Sanofi and how to apply statistical and machine learning methods to timeseries data.</p> <p>19:00 - 20:30: “Sanofi and Data Science: Forecasting, what and how” workshop by Alexandra Abós<br/>20:30 - 21:00: Pica-pica &am...  <br><br> <a href='https://www.meetup.com/rladies-barcelona/events/267666359/'><button class='button'>Event page</button></a>",2020-01-21 19:00:00,"Sanofi Group, Carrer de Rosselló i Porcel, 21, Barcelona, ES","time","past",41.4366645812988,2.18079710006714
"rladies-barcelona","Primer evento R-Ladies Bilbao lehen topaketa","<i class='fa fa-users'></i>&emsp;15<br><br><p>¡El primer evento de R-Ladies Bilbao ya está aquí! Sera el día 27 de junio a las 18:00 en el BCAM (Alameda de Mazarredo, 14, Bilbao).</p> <p>Nos presentaremos y hablaremos sobre:<br/>- El proyecto R-Ladies<br/>- La necesidad de este tipo de iniciativas<br/>- R y sus potencialidades<br/>- También ...  <br><br> <a href='https://www.meetup.com/rladies-bilbao/events/262380220/'><button class='button'>Event page</button></a>",2019-06-27 18:00:00,"Mazarredo Zumarkalea, 14, Mazarredo Zumarkalea, 14, Bilbo, ES","time","past",43.266960144043,-2.93019795417786
"rladies-barcelona","Visualización de datos: Introducción a ggplot2","<i class='fa fa-users'></i>&emsp;21<br><br><p>Kaixo R-Ladies!</p> <p>¡¡Estamos de vuelta!! Para este comienzo hemos preparado un taller acerca de la visualización de datos!!<br/>Será un taller práctico, en el que iremos descubriendo la gramática de ggplot2 para hacer gráficos.</p> <p>Detalles:<br/>Título: Visualización de datos, introducción...  <br><br> <a href='https://www.meetup.com/rladies-bilbao/events/264686429/'><button class='button'>Event page</button></a>",2019-09-19 18:00:00,"WikiToki Co-Lab., Harrobi Plaza, 5, Bilbo, ES","time","past",43.2547874450684,-2.92860507965088
"rladies-barcelona","Desarrollo de paquetes de R con RStudio","<i class='fa fa-users'></i>&emsp;26<br><br><p>Kaixo R-Ladies!</p> <p>¡Volvemos con otro taller! Esta vez vamos a aprender a crear paquetes de R con RStudio, de la mano de Natalia Vilor Tejedor.</p> <p>Detalles:<br/>Título: Desarrollo de paquetes de R con RStudio<br/>Fecha: Martes, 5 de noviembre<br/>Hora: 18:00<br/>Lugar: Wikitoki, Plaza La ...  <br><br> <a href='https://www.meetup.com/rladies-bilbao/events/266014306/'><button class='button'>Event page</button></a>",2019-11-05 18:00:00,"WikiToki Co-Lab., Harrobi Plaza, 5, Bilbo, ES","time","past",43.2547874450684,-2.92860507965088
"rladies-barcelona","Testuak prozesatzen eta bisualizatzen R-rekin","<i class='fa fa-users'></i>&emsp;28<br><br><p>Kaixo R-Ladies!</p> <p>Bueltan gara gu ere urte berriarekin batera! Itziar Gonzalez-Dios-en eskutik ""Testuak prozesatzen eta bisualizatzen R-rekin"" tailerra izango dugu, Azkuna Zentroan, Open Codes. We are Data erakusketaren baitan.</p> <p>Xehetasunak:<br/>Izenburua: Testuak prozesatzen eta bisua...  <br><br> <a href='https://www.meetup.com/rladies-bilbao/events/267743949/'><button class='button'>Event page</button></a>",2020-01-14 18:00:00,"Azkuna Zentroa, Arriquíbar Plaza, 4, Bilbo, ES","time","past",43.2598304748535,-2.93681192398071
"rladies-barcelona","Intro R Workshop","<i class='fa fa-users'></i>&emsp;23<br><br><p><b>The main goal of this workshop is to develop the following skills: </b></p> <p>• R Basics</p> <p>– Installing packages</p> <p>– Using libraries</p> <p>– Defining your working directory</p> <p>– Checking your working space</p> <p>• Coding literacy</p> <p>– Reading code</p> <p>– Reading error me...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/245167843/'><button class='button'>Event page</button></a>",2018-01-18 15:00:00,"Not announced","time","past",NA,NA
"rladies-barcelona","R tutorial Part II","<i class='fa fa-users'></i>&emsp;6<br><br><p>• What we'll do<br/>• R Basics<br/>– Reading the console cursor<br/>• Importing Data into R (quick review)<br/>– Importing Excel spreadsheets into R – Dealing with different data types<br/>– Summarizing your data<br/>– Creating cross tabs<br/>• Exploratory Analyses – dplyr package<br/>– glimpse, ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/247485471/'><button class='button'>Event page</button></a>",2018-02-15 15:15:00,"iSpace - Room 202 of the Science-Engineering Library (UA campus), 744 N Highland Ave, Tucson, AZ 85719, Tucson, US","time","past",32.2289543151855,-110.951019287109
"rladies-barcelona","BLIND DATE WITH YOUR CSV FILE","<i class='fa fa-users'></i>&emsp;10<br><br><p>Bring a CSV file or play with ours!<br/>AVERAGES · MAX · MIN · STD DEVIATION · OUTLIERS · DESCRIPTIVE STATISTICS<br/>All levels encouraged, mentors too! Bring a friend!<br/>Step by step instructions.<br/>Individual &amp; partner work.</p> <p>PRESENTER: JOAN PALMITER BAJOREK</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/248474363/'><button class='button'>Event page</button></a>",2018-03-15 15:00:00,"iSpace - Room 202 of the Science-Engineering Library (UA campus), 744 N Highland Ave, Tucson, AZ 85719, Tucson, US","time","past",32.2289543151855,-110.951019287109
"rladies-barcelona","Analyzing Likert Scale Data","<i class='fa fa-users'></i>&emsp;5<br><br><p>Amanda Snell will present her project on using likert scale data to analyze creativity dimensions. We will then hold hands-on practice with public data (personality test) on how to:<br/>- Import data into R<br/>- Transform the data so it is more easily visualized<br/>- Do some descriptive statist...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/249836628/'><button class='button'>Event page</button></a>",2018-04-19 15:00:00,"iSpace - Room 202 of the Science-Engineering Library (UA campus), 744 N Highland Ave, Tucson, AZ 85719, Tucson, US","time","past",32.2289543151855,-110.951019287109
"rladies-barcelona","Text mining","<i class='fa fa-users'></i>&emsp;4<br><br><p>In our first workshop of Fall 2018, we will be doing some text mining with the package tidytext, and a sentiment labelled sentences data set. Please bring a laptop with R and Rstudio installed.</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/254750629/'><button class='button'>Event page</button></a>",2018-09-24 14:00:00,"University of Arizona Libraries - Main Library, 1510 E University Blvd, Tucson, US","time","past",32.2324256896973,-110.952026367188
"rladies-barcelona","Hadley Wickham - invited talk","<i class='fa fa-users'></i>&emsp;26<br><br><p>Hadley is currently Chief Scientist at RStudio, and an Adjunct Professor of Statistics at the University of Auckland, Stanford University, and Rice University.<br/><a href=""http://hadley.nz/"" class=""linkified"">http://hadley.nz/</a></p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/256441157/'><button class='button'>Event page</button></a>",2018-12-07 17:30:00,"Environment and Natural Resources 2 Building, 1064 East Lowell Street , tucson, US","time","past",32.2280235290527,-110.955230712891
"rladies-barcelona","Exploring The Redacted Mueller Report","<i class='fa fa-users'></i>&emsp;8<br><br><p>In this hands-on workshop you'll learn how to download a pdf from a website, convert it to text, count words and n-grams, and plot these counts.<br/>Location: UA Main Library Room A120</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/260814319/'><button class='button'>Event page</button></a>",2019-05-02 12:00:00,"Not announced","time","past",NA,NA
"rladies-barcelona","Finding and Analyzing Public Data","<i class='fa fa-users'></i>&emsp;29<br><br><p>In this workshop, we will look a difference sources of public data. We will then go over some coding examples to analyze it. Participants will then work in groups, choosing a data set, and writing code in R to explore and visualize it.</p> <p>We are meeting at UA's Main Library (Main 112)</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/264318083/'><button class='button'>Event page</button></a>",2019-09-07 14:00:00,"UA Main Library Collaborative Learning Space—Main 112, 1510 E University Blvd, Tucson, US","time","past",32.2308731079102,-110.948844909668
"rladies-barcelona","Exploratory Data Analysis & Adventures in R","<i class='fa fa-users'></i>&emsp;21<br><br><p>Our October workshop will focus on Exploratory Data Analysis (EDA) and what to do when you're handed a bunch of data (or have collected it yourself), but don't know where to start. Together we will work through the data science process of asking questions, knowing which questions to ask, and how ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/264723707/'><button class='button'>Event page</button></a>",2019-10-05 14:00:00,"UA Main Library Collaborative Learning Space—Main 112, 1510 E University Blvd, Tucson, US","time","past",32.2308731079102,-110.948844909668
"rladies-barcelona","Creating Projects and Organizing your Data and Code","<i class='fa fa-users'></i>&emsp;14<br><br><p>In this workshop, we will go over the life cycle of data analysis from data acquisition, to data wrangling, analysis and reporting.</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/266004104/'><button class='button'>Event page</button></a>",2019-11-09 14:00:00,"Environment and Natural Resources 2 Building, 1064 E Lowell St, Tucson, US","time","past",32.228343963623,-110.955322265625
"rladies-barcelona","Comicbook Tidy Tuesday data - Workshop led by Heidi Steiner","<i class='fa fa-users'></i>&emsp;10<br><br><p>TBA</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/267008384/'><button class='button'>Event page</button></a>",2019-12-21 14:00:00,"1501 N Campbell Ave, 1501 N Campbell Ave, Tucson, US","time","past",32.2410850524902,-110.9462890625
"rladies-barcelona","Using YAML and JSON for your data storage/management","<i class='fa fa-users'></i>&emsp;3<br><br><p>We will be in the Learning Studio B250 (CATalyst Studios at UA's Main Library)</p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/268306085/'><button class='button'>Event page</button></a>",2020-02-01 14:00:00,"Learning Studio B250 - UA Main Library, 1510 E University Blvd, Tucson, AZ 85721, Tucson, US","time","past",32.2308731079102,-110.948844909668
"rladies-barcelona","Creating Shiny applications","<i class='fa fa-users'></i>&emsp;12<br><br><p>Learn the basics of creating a shiny application. See examples of shiny examples here: <a href=""https://shiny.rstudio.com/gallery"" class=""linkified"">https://shiny.rstudio.com/gallery</a></p> ...  <br><br> <a href='https://www.meetup.com/rladies-tucson-az/events/268415634/'><button class='button'>Event page</button></a>",2020-03-07 14:00:00,"Learning Studio B250 - UA Main Library, 1510 E University Blvd, Tucson, AZ 85721, Tucson, US","time","past",32.2308731079102,-110.948844909668
"rladies-barcelona","Primer Meetup R-Ladies BRC!","<i class='fa fa-users'></i>&emsp;24<br><br><p>RLadies- BRC es parte de una organización mundial para promover la diversidad de género en la comunidad R, y el uso del entorno R. No importa si nunca usaste R o si es tu herramienta principal de trabajo. El objetivo es promover R, intercambiar conocimientos y crear una red de contactos.<br/>En e...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/256208292/'><button class='button'>Event page</button></a>",2018-11-15 10:00:00,"Sala Rapoport Laboratorio ECOTONO, Pasaje Gutierrez 1125, San Carlos de Bariloche, AR","time","past",-41.1429176330566,-71.3139724731445
"rladies-barcelona","Taller R desde cero con tidyverse R-Ladies BRC!","<i class='fa fa-users'></i>&emsp;22<br><br><p>RLadies- BRC es parte de una organización mundial para promover la diversidad de género en la comunidad R, y el uso del entorno R. No importa si nunca usaste R o si es tu herramienta principal de trabajo. El objetivo es promover R, intercambiar conocimientos y crear una red de contactos.<br/>Te p...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/259909333/'><button class='button'>Event page</button></a>",2019-04-10 09:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","Taller R desde cero con tidyverse R-Ladies BRC!","<i class='fa fa-users'></i>&emsp;24<br><br><p>RLadies- BRC es parte de una organización mundial para promover la diversidad de género en la comunidad R, y el uso del entorno R. No importa si nunca usaste R o si es tu herramienta principal de trabajo. El objetivo es promover R, intercambiar conocimientos y crear una red de contactos.<br/>Te p...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/259956250/'><button class='button'>Event page</button></a>",2019-04-10 14:00:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","Taller: Análisis de Componentes principales en el paquete FactoMineR","<i class='fa fa-users'></i>&emsp;20<br><br><p>Patricia García nos va a contar cómo hacer un análisis multivariante de gran utilidad para realizar una primera exploración de nuestros datos, el famoso PCA! Usaremos el paquete ""FactoMineR"", junto con los paquetes asociados ""factoextra"", ""corrplot"" y ""Hmisc"". Para este taller es necesario contar...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/261359922/'><button class='button'>Event page</button></a>",2019-05-20 10:00:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","Taller: Análisis de Componentes principales en el paquete FactoMineR","<i class='fa fa-users'></i>&emsp;21<br><br><p>Patricia García nos va a contar cómo hacer un análisis multivariante de gran utilidad para realizar una primera exploración de nuestros datos, el famoso PCA! Usaremos el paquete ""FactoMineR"", junto con los paquetes asociados ""factoextra"", ""corrplot"" y ""Hmisc"". Para este taller es necesario contar...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/261378874/'><button class='button'>Event page</button></a>",2019-05-20 13:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","R como un SIG: extracción de datos climáticos de WorldClim","<i class='fa fa-users'></i>&emsp;20<br><br><p>En esta oportunidad Paula Fergnani nos va a enseñar a extraer datos climáticos de la base de WorldClim a partir de una lista de coordenadas de sitios de muestreo. Es decir, vamos a usar R como un SIG!</p> <p>Les pedimos que antes de anotarse primero lean y acepten el código de conducta.</p> <p>¡N...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/265031915/'><button class='button'>Event page</button></a>",2019-10-01 09:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","R como un SIG: extracción de datos climáticos de WorldClim ¡TURNO TARDE!","<i class='fa fa-users'></i>&emsp;20<br><br><p>En esta oportunidad Paula Fergnani nos va a enseñar a extraer datos climáticos de la base de WorldClim a partir de una lista de coordenadas de sitios de muestreo. Es decir, vamos a usar R como un SIG!</p> <p>Les pedimos que antes de anotarse primero lean y acepten el código de conducta<br/><a hre...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/265090753/'><button class='button'>Event page</button></a>",2019-10-01 13:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","Graficando con ggplot2 TURNO MAÑANA","<i class='fa fa-users'></i>&emsp;20<br><br><p>Aprenderemos a utilizar uno de los graficadores más potentes y versátiles de R, ggplot2, a partir de comprender su sintaxis y manipular los argumentos.</p> <p>Como siempre, les pedimos que antes de anotarse primero lean y acepten el código de conducta<br/><a href=""https://github.com/rladies/start...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/265776329/'><button class='button'>Event page</button></a>",2019-10-29 09:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","Graficando con ggplot2 TURNO TARDE","<i class='fa fa-users'></i>&emsp;21<br><br><p>Aprenderemos a utilizar uno de los graficadores más potentes y versátiles de R, ggplot2, a partir de comprender su sintaxis y manipular los argumentos.</p> <p>Como siempre, les pedimos que antes de anotarse primero lean y acepten el código de conducta<br/><a href=""https://github.com/rladies/start...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/265776348/'><button class='button'>Event page</button></a>",2019-10-29 13:30:00,"CONICET Patagonia Norte, Av. de los Pioneros 2350, San Carlos de Bariloche, AR","time","past",-41.1362266540527,-71.3392944335938
"rladies-barcelona","R como lenguaje de programación TURNO MAÑANA","<i class='fa fa-users'></i>&emsp;20<br><br><p>En este taller aprenderemos desde cero, como hacer loops que automatizan acciones repetitivas. O a como programar nuestras propias funciones que no están en ningún paquete de R, de la mano de nuestra colega Karina Laneri.</p> <p>Como siempre, les pedimos que antes de anotarse primero lean y acept...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/266727847/'><button class='button'>Event page</button></a>",2019-12-02 09:30:00,"Sala Rapoport Laboratorio ECOTONO, Pasaje Gutierrez 1125, San Carlos de Bariloche, AR","time","past",-41.142822265625,-71.3148422241211
"rladies-barcelona","R como lenguaje de programación TURNO Tarde","<i class='fa fa-users'></i>&emsp;17<br><br><p>En este taller aprenderemos desde cero, como hacer loops que automatizan acciones para no tener que hacerlas una por una. O a como programar nuestras propias funciones que no están en ningún paquete de R. De la mano de nuestra colega Karina Laneri</p> <p>Como siempre, les pedimos que antes de ano...  <br><br> <a href='https://www.meetup.com/rladies-bariloche/events/266727886/'><button class='button'>Event page</button></a>",2019-12-02 13:30:00,"Sala Rapoport Laboratorio ECOTONO, Pasaje Gutierrez 1125, San Carlos de Bariloche, AR","time","past",-41.142822265625,-71.3148422241211
